Rec#,Cyc#,Step,Test (Min),Step (Min),Amp-hr,Watt-hr,Amps,Volts,State,ES,DPt Time
1,0,1,0,0,0,0,0,0.00907912,R,0,12:34:34
2,0,1,0.0167,0.0167,0,0,0,0.00999466,R,1,12:34:35
3,0,1,0.0333,0.0333,0,0,0,0.01014725,R,1,12:34:36
4,0,1,0.05,0.05,0,0,0,0.01045243,R,1,12:34:37
5,0,1,0.0667,0.0667,0,0,0,0.01029984,R,1,12:34:38
6,0,1,0.0833,0.0833,0,0,0,0.01029984,R,1,12:34:39
7,0,1,0.1,0.1,0,0,0,0.01045243,R,1,12:34:40
8,0,1,0.1167,0.1167,0,0,0,0.01045243,R,1,12:34:41
9,0,1,0.1333,0.1333,0,0,0,0.01060502,R,1,12:34:42
10,0,1,0.15,0.15,0,0,0,0.01075761,R,1,12:34:43
11,0,1,0.1667,0.1667,0,0,0,0.01075761,R,129,12:34:44
12,1,4,0.1675,0.0008,8E-10,0,0.00015,0.01106279,C,0,12:34:44
13,1,4,0.1758,0.0092,2.92874E-05,4.7132E-06,1.04150454,0.19218738,C,5,12:34:45
14,1,4,0.1922,0.0255,0.000312808,6.74631E-05,1.041428244,0.24696727,C,5,12:34:46
15,1,4,0.2092,0.0425,0.000607893,0.000148625,1.041351949,0.30098421,C,5,12:34:47
16,1,4,0.2263,0.0597,0.000905869,0.000246779,1.041351949,0.35530632,C,5,12:34:48
17,1,4,0.2437,0.077,0.001206741,0.00036219,1.04150454,0.40978103,C,5,12:34:49
18,1,4,0.261,0.0943,0.001507612,0.000493911,1.041275654,0.46395056,C,5,12:34:50
19,1,4,0.2787,0.112,0.001814269,0.000644802,1.041428244,0.51827268,C,5,12:34:51
20,1,4,0.2963,0.1297,0.002120924,0.000812382,1.041580835,0.5725948,C,5,12:34:52
21,1,4,0.3142,0.1475,0.002430475,0.000998326,1.04150454,0.62676432,C,5,12:34:53
22,1,4,0.3322,0.1655,0.002742918,0.001202988,1.041351949,0.68123903,C,5,12:34:54
23,1,4,0.3503,0.1837,0.003058253,0.001426608,1.04150454,0.73495079,C,5,12:34:55
24,1,4,0.3687,0.202,0.003376482,0.001669478,1.04150454,0.78912032,C,5,12:34:56
25,1,4,0.3873,0.2207,0.003700498,0.001934233,1.041428244,0.84328985,C,5,12:34:57
26,1,4,0.4062,0.2395,0.004027406,0.002219046,1.041580835,0.89715419,C,5,12:34:58
27,1,4,0.4252,0.2585,0.004357207,0.002524169,1.041580835,0.95117113,C,5,12:35:00
28,1,4,0.4447,0.278,0.004695686,0.002855559,1.041275654,1.00534066,C,5,12:35:01
29,1,4,0.4645,0.2978,0.005039951,0.003211215,1.041428244,1.0593576,C,5,12:35:02
30,1,4,0.4847,0.318,0.005390004,0.003591825,1.041580835,1.11337453,C,5,12:35:03
31,1,4,0.5048,0.3382,0.005740056,0.003991326,1.04150454,1.16708629,C,5,12:35:04
32,1,4,0.5253,0.3587,0.006095892,0.004416517,1.04150454,1.22095064,C,5,12:35:06
33,1,4,0.5462,0.3795,0.006457516,0.004868052,1.041580835,1.27466239,C,5,12:35:07
34,1,4,0.5672,0.4005,0.006822033,0.005342768,1.04150454,1.32837415,C,5,12:35:08
35,1,4,0.5885,0.4218,0.007192334,0.005844921,1.041428244,1.38193332,C,5,12:35:09
36,1,4,0.6098,0.4432,0.007562637,0.006366903,1.041428244,1.43549248,C,5,12:35:11
37,1,4,0.6315,0.4648,0.007938726,0.006917063,1.04150454,1.48874647,C,5,12:35:12
38,1,4,0.6535,0.4868,0.0083206,0.007496051,1.041351949,1.54215305,C,5,12:35:13
39,1,4,0.6757,0.509,0.008705369,0.008100031,1.04150454,1.59540703,C,5,12:35:15
40,1,4,0.698,0.5313,0.009093029,0.008729217,1.041351949,1.6489662,C,5,12:35:16
41,1,4,0.7207,0.554,0.009486475,0.009388797,1.04150454,1.70222019,C,5,12:35:17
42,1,4,0.7435,0.5768,0.009882813,0.010074292,1.04165713,1.75516899,C,5,12:35:19
43,1,4,0.7665,0.5998,0.010282046,0.010786001,1.041428244,1.80827039,C,5,12:35:20
44,1,4,0.7897,0.623,0.01068417,0.011524146,1.041428244,1.86137179,C,5,12:35:21
45,1,4,0.8132,0.6465,0.011092081,0.012294492,1.04150454,1.91432059,C,5,12:35:23
46,1,4,0.837,0.6703,0.011505779,0.013097746,1.041428244,1.96757458,C,5,12:35:24
47,1,4,0.8612,0.6945,0.011925262,0.013934538,1.041351949,2.02052338,C,5,12:35:26
48,1,4,0.8855,0.7188,0.012347639,0.014799523,1.041580835,2.07347219,C,5,12:35:27
49,1,4,0.91,0.7433,0.012772907,0.015692912,1.041428244,2.12657359,C,5,12:35:29
50,1,4,0.9348,0.7682,0.013203965,0.016621281,1.04150454,2.17906462,C,5,12:35:30
51,1,4,0.9598,0.7932,0.013637911,0.017578783,1.04150454,2.23216602,C,5,12:35:32
52,1,4,0.9853,0.8187,0.014080537,0.01857885,1.041580835,2.28542,C,5,12:35:33
53,1,4,1.0108,0.8442,0.014523165,0.019602431,1.04150454,2.33821622,C,5,12:35:35
54,1,4,1.0367,0.87,0.014971578,0.02066313,1.04150454,2.39101244,C,5,12:35:36
55,1,4,1.0628,0.8962,0.015425778,0.02176143,1.041580835,2.44396124,C,5,12:35:38
56,1,4,1.0893,0.9227,0.015885762,0.022898061,1.041428244,2.49691005,C,5,12:35:39
57,1,4,1.116,0.9493,0.016348639,0.024066308,1.041428244,2.54970626,C,5,12:35:41
58,1,4,1.1428,0.9762,0.016814411,0.025266506,1.041428244,2.6021973,C,5,12:35:43
59,1,4,1.1698,1.0032,0.017283074,0.026498913,1.04165713,2.65499351,C,5,12:35:44
60,1,4,1.1973,1.0307,0.017760416,0.027779099,1.04150454,2.70748455,C,5,12:35:46
61,1,4,1.2252,1.0585,0.018243546,0.02910018,1.04150454,2.75997559,C,5,12:35:48
62,1,4,1.253,1.0863,0.018726675,0.030446531,1.041428244,2.81216144,C,5,12:35:49
63,1,4,1.2815,1.1148,0.019221376,0.031851086,1.041428244,2.86480507,C,5,12:35:51
64,1,4,1.3103,1.1437,0.019721863,0.033298413,1.041428244,2.91775387,C,5,12:35:53
65,1,4,1.3393,1.1727,0.020225243,0.034780585,1.04150454,2.97009232,C,5,12:35:54
66,1,4,1.356,1.1893,0.020514541,0.035644358,1.041351949,3,C,133,12:35:55
67,1,5,1.3568,0.0008,9.0168E-06,2.38367E-05,1.042191196,2.64309148,D,0,12:35:56
68,1,5,1.3775,0.0215,0.000367761,0.000961317,1.04150454,2.5896849,D,5,12:35:57
69,1,5,1.4015,0.0455,0.000784353,0.002028784,1.04150454,2.5367361,D,5,12:35:59
70,1,5,1.4258,0.0698,0.001206728,0.003088647,1.04150454,2.48332952,D,5,12:36:00
71,1,5,1.4503,0.0943,0.001631997,0.004133138,1.041428244,2.43022812,D,5,12:36:02
72,1,5,1.4747,0.1187,0.002054375,0.005148077,1.041428244,2.37712673,D,5,12:36:03
73,1,5,1.4988,0.1428,0.002473858,0.006133893,1.041580835,2.32433051,D,5,12:36:04
74,1,5,1.5232,0.1672,0.002896235,0.00710418,1.04150454,2.27122911,D,5,12:36:06
75,1,5,1.5475,0.1915,0.00331861,0.008051911,1.04150454,2.21766995,D,5,12:36:07
76,1,5,1.5717,0.2157,0.003738095,0.008970741,1.041428244,2.16441596,D,5,12:36:09
77,1,5,1.5958,0.2398,0.004157578,0.009867182,1.04150454,2.1107042,D,5,12:36:10
78,1,5,1.6197,0.2637,0.004571275,0.010729134,1.041580835,2.0577554,D,5,12:36:12
79,1,5,1.6435,0.2875,0.004984972,0.01156906,1.04150454,2.00434882,D,5,12:36:13
80,1,5,1.6672,0.3112,0.005395776,0.012381227,1.041428244,1.95124743,D,5,12:36:15
81,1,5,1.6905,0.3345,0.005800793,0.013160432,1.041580835,1.89814603,D,5,12:36:16
82,1,5,1.7138,0.3578,0.006205812,0.013918207,1.041428244,1.84519722,D,5,12:36:17
83,1,5,1.737,0.381,0.006607937,0.014649225,1.041580835,1.79209583,D,5,12:36:19
84,1,5,1.7602,0.4042,0.007010063,0.015358823,1.041580835,1.73853666,D,5,12:36:20
85,1,5,1.783,0.427,0.007406402,0.016037063,1.041275654,1.68543526,D,5,12:36:22
86,1,5,1.8058,0.4498,0.007802741,0.01669418,1.041428244,1.63233387,D,5,12:36:23
87,1,5,1.8282,0.4722,0.008190402,0.017316318,1.041428244,1.57923247,D,5,12:36:24
88,1,5,1.8507,0.4947,0.008580955,0.017922417,1.04150454,1.52582589,D,5,12:36:26
89,1,5,1.873,0.517,0.008968615,0.018503336,1.041428244,1.47257191,D,5,12:36:27
90,1,5,1.8953,0.5393,0.009356275,0.019063533,1.04150454,1.41916533,D,5,12:36:28
91,1,5,1.9173,0.5613,0.009738149,0.01959494,1.04150454,1.36575875,D,5,12:36:30
92,1,5,1.9393,0.5833,0.010120023,0.020105902,1.041428244,1.312047,D,5,12:36:31
93,1,5,1.961,0.605,0.010496113,0.020589037,1.04150454,1.25879301,D,5,12:36:32
94,1,5,1.9827,0.6267,0.0108722,0.021052147,1.041580835,1.20523384,D,5,12:36:33
95,1,5,2.0045,0.6485,0.011251182,0.021498478,1.041580835,1.15152209,D,5,12:36:35
96,1,5,2.026,0.67,0.011624377,0.021917855,1.04150454,1.09765774,D,5,12:36:36
97,1,5,2.0472,0.6912,0.011991787,0.022311048,1.04150454,1.04440375,D,5,12:36:37
98,1,5,2.0683,0.7123,0.012359197,0.022684569,1.041351949,0.990692,D,5,12:36:39
99,1,5,2.0892,0.7332,0.012720821,0.02303287,1.041428244,0.93743801,D,5,12:36:40
100,1,5,2.11,0.754,0.013082446,0.023361833,1.041428244,0.88387884,D,5,12:36:41
101,1,5,2.1307,0.7747,0.013441175,0.023668926,1.04150454,0.83016709,D,5,12:36:42
102,1,5,2.1512,0.7952,0.013797012,0.023954439,1.041428244,0.77630274,D,5,12:36:44
103,1,5,2.1715,0.8155,0.014149957,0.024218642,1.041428244,0.72259098,D,5,12:36:45
104,1,5,2.1917,0.8357,0.014500008,0.024461911,1.041580835,0.66872663,D,5,12:36:46
105,1,5,2.2117,0.8557,0.014847167,0.024684522,1.04150454,0.61516747,D,5,12:36:47
106,1,5,2.2315,0.8755,0.015191432,0.024886766,1.04150454,0.56145571,D,5,12:36:48
107,1,5,2.2512,0.8952,0.015532804,0.025068962,1.041428244,0.50759136,D,5,12:36:50
108,1,5,2.2707,0.9147,0.015871283,0.025231404,1.041428244,0.45387961,D,5,12:36:51
109,1,5,2.2902,0.9342,0.016209763,0.025375565,1.04150454,0.39986267,D,5,12:36:52
110,1,5,2.3095,0.9535,0.016545349,0.025500349,1.041428244,0.34584573,D,5,12:36:53
111,1,5,2.3287,0.9727,0.016878043,0.025606119,1.041428244,0.29213397,D,5,12:36:54
112,1,5,2.3478,0.9918,0.017210737,0.025693962,1.04150454,0.23781186,D,5,12:36:55
113,1,5,2.367,1.011,0.017543431,0.025763812,1.04150454,0.18394751,D,5,12:36:57
114,1,5,2.386,1.03,0.017873231,0.025815224,1.04150454,0.13008316,D,5,12:36:58
115,1,5,2.405,1.049,0.018203032,0.025848892,1.04150454,0.07621881,D,5,12:36:59
116,1,5,2.424,1.068,0.018532834,0.025864824,1.041351949,0.02250706,D,5,12:37:00
117,1,5,2.4285,1.0725,0.018610944,0.025865998,1.041428244,0.00968948,D,133,12:37:00
118,2,4,2.4293,0.0008,9.0172E-06,3.2723E-06,1.042648966,0.36339361,C,0,12:37:01
119,2,4,2.4442,0.0157,0.000266507,0.000104427,1.041351949,0.4180209,C,5,12:37:02
120,2,4,2.4603,0.0318,0.000547129,0.000229724,1.041428244,0.4726482,C,5,12:37:03
121,2,4,2.477,0.0485,0.000836429,0.000374648,1.04150454,0.52697032,C,5,12:37:04
122,2,4,2.4938,0.0653,0.001128619,0.000536907,1.041428244,0.58144503,C,5,12:37:05
123,2,4,2.511,0.0825,0.001426597,0.000718555,1.041428244,0.63561456,C,5,12:37:06
124,2,4,2.5283,0.0998,0.001727467,0.000918333,1.041428244,0.68993668,C,5,12:37:07
125,2,4,2.546,0.1175,0.002034125,0.001138585,1.04150454,0.74456397,C,5,12:37:08
126,2,4,2.5638,0.1353,0.002343676,0.001377723,1.041428244,0.79827573,C,5,12:37:09
127,2,4,2.5818,0.1533,0.002656119,0.001635976,1.041428244,0.85244526,C,5,12:37:10
128,2,4,2.6002,0.1717,0.002974348,0.001916152,1.041580835,0.90630961,C,5,12:37:11
129,2,4,2.6187,0.1902,0.00329547,0.002216168,1.041580835,0.96002136,C,5,12:37:12
130,2,4,2.6375,0.209,0.003622378,0.002539203,1.04150454,1.01419089,C,5,12:37:13
131,2,4,2.6567,0.2282,0.003955071,0.002885909,1.041428244,1.06790265,C,5,12:37:14
132,2,4,2.676,0.2475,0.004290659,0.003253705,1.041580835,1.12191958,C,5,12:37:16
133,2,4,2.6957,0.2672,0.004632032,0.003646196,1.041580835,1.17578393,C,5,12:37:17
134,2,4,2.7157,0.2872,0.004979192,0.004064076,1.041275654,1.22949569,C,5,12:37:18
135,2,4,2.7357,0.3072,0.005326352,0.00450062,1.04150454,1.28305486,C,5,12:37:19
136,2,4,2.756,0.3275,0.005679295,0.004963293,1.041351949,1.3369192,C,5,12:37:20
137,2,4,2.7767,0.3482,0.006038026,0.005452788,1.041428244,1.39047837,C,5,12:37:22
138,2,4,2.7975,0.369,0.00639965,0.005965656,1.04150454,1.44388495,C,5,12:37:23
139,2,4,2.8185,0.39,0.006764166,0.006502119,1.041275654,1.49729152,C,5,12:37:24
140,2,4,2.8397,0.4112,0.007131576,0.007062363,1.041428244,1.55054551,C,5,12:37:25
141,2,4,2.861,0.4325,0.007501878,0.007646689,1.04150454,1.6037995,C,5,12:37:27
142,2,4,2.8828,0.4543,0.007880861,0.008264939,1.041351949,1.65751125,C,5,12:37:28
143,2,4,2.9048,0.4763,0.008262736,0.008908351,1.04150454,1.71076524,C,5,12:37:29
144,2,4,2.9272,0.4987,0.008650398,0.009582298,1.041351949,1.764477,C,5,12:37:31
145,2,4,2.9495,0.521,0.00903806,0.010276933,1.041428244,1.81757839,C,5,12:37:32
146,2,4,2.9722,0.5437,0.009431505,0.011002847,1.04150454,1.87098497,C,5,12:37:33
147,2,4,2.9952,0.5667,0.009830737,0.011760791,1.04150454,1.92439155,C,5,12:37:35
148,2,4,3.0182,0.5897,0.010229969,0.012539961,1.04150454,1.97718776,C,5,12:37:36
149,2,4,3.0415,0.613,0.010634987,0.013351915,1.041428244,2.03044175,C,5,12:37:38
150,2,4,3.065,0.6365,0.011042897,0.014191345,1.04150454,2.08354314,C,5,12:37:39
151,2,4,3.0887,0.6602,0.011453703,0.015058469,1.04150454,2.13633936,C,5,12:37:40
152,2,4,3.1127,0.6842,0.011870291,0.015959799,1.04150454,2.18913558,C,5,12:37:42
153,2,4,3.137,0.7085,0.012292668,0.016896036,1.041580835,2.24223697,C,5,12:37:43
154,2,4,3.1615,0.733,0.012717937,0.017861176,1.04165713,2.29518578,C,5,12:37:45
155,2,4,3.1865,0.758,0.013151884,0.018869048,1.041580835,2.34859236,C,5,12:37:46
156,2,4,3.2115,0.783,0.013585831,0.019899936,1.04150454,2.40123598,C,5,12:37:48
157,2,4,3.2368,0.8083,0.014025567,0.020967813,1.04150454,2.45387961,C,5,12:37:49
158,2,4,3.2622,0.8337,0.014465301,0.022058817,1.041580835,2.50637064,C,5,12:37:51
159,2,4,3.2878,0.8593,0.014910822,0.023187515,1.04150454,2.55886168,C,5,12:37:52
160,2,4,3.314,0.8855,0.015365021,0.024362108,1.04150454,2.61196307,C,5,12:37:54
161,2,4,3.3407,0.9122,0.015827897,0.025583631,1.04150454,2.66475929,C,5,12:37:55
162,2,4,3.3673,0.9388,0.016290776,0.026829617,1.041428244,2.7175555,C,5,12:37:57
163,2,4,3.3945,0.966,0.016762332,0.028123781,1.04150454,2.77004654,C,5,12:37:59
164,2,4,3.422,0.9935,0.017239674,0.029458969,1.041428244,2.82253758,C,5,12:38:00
165,2,4,3.4497,1.0212,0.017719909,0.030827437,1.04150454,2.87533379,C,5,12:38:02
166,2,4,3.4778,1.0493,0.018208825,0.032246309,1.041580835,2.92782483,C,5,12:38:04
167,2,4,3.5062,1.0777,0.018700632,0.033699506,1.04150454,2.98031586,C,5,12:38:05
168,2,4,3.517,1.0885,0.018888676,0.034261916,1.041428244,3.00015259,C,133,12:38:06
169,2,5,3.5178,0.0008,9.0172E-06,2.38346E-05,1.043183032,2.6427863,D,0,12:38:07
170,2,5,3.5385,0.0215,0.000367764,0.000961272,1.041580835,2.5896849,D,5,12:38:08
171,2,5,3.5625,0.0455,0.000784357,0.002028676,1.041580835,2.53643091,D,5,12:38:09
172,2,5,3.5868,0.0698,0.001206732,0.003088469,1.04150454,2.48332952,D,5,12:38:11
173,2,5,3.6112,0.0942,0.001629107,0.004125874,1.041428244,2.4305333,D,5,12:38:12
174,2,5,3.6357,0.1187,0.002054376,0.005147952,1.04150454,2.3775845,D,5,12:38:14
175,2,5,3.6602,0.1432,0.002479645,0.006147443,1.04150454,2.32463569,D,5,12:38:15
176,2,5,3.6845,0.1675,0.002902021,0.007117756,1.041428244,2.27153429,D,5,12:38:17
177,2,5,3.7087,0.1917,0.003321503,0.008059147,1.04150454,2.2184329,D,5,12:38:18
178,2,5,3.7327,0.2157,0.003738092,0.008971996,1.04150454,2.16548409,D,5,12:38:19
179,2,5,3.7567,0.2397,0.004154684,0.00986281,1.04150454,2.11268788,D,5,12:38:21
180,2,5,3.7807,0.2637,0.004571274,0.010731454,1.04150454,2.05912871,D,5,12:38:22
181,2,5,3.8045,0.2875,0.00498497,0.011572001,1.041428244,2.00587472,D,5,12:38:24
182,2,5,3.8282,0.3112,0.005395775,0.012384828,1.04150454,1.95262074,D,5,12:38:25
183,2,5,3.8518,0.3348,0.005806581,0.01317571,1.041428244,1.89951934,D,5,12:38:27
184,2,5,3.8752,0.3582,0.006211599,0.013933874,1.041428244,1.84626535,D,5,12:38:28
185,2,5,3.8983,0.3813,0.006613723,0.014665318,1.041580835,1.79316396,D,5,12:38:29
186,2,5,3.9213,0.4043,0.007012956,0.015370345,1.04150454,1.74021515,D,5,12:38:31
187,2,5,3.9443,0.4273,0.007412188,0.016054139,1.041428244,1.68680858,D,5,12:38:32
188,2,5,3.9672,0.4502,0.007808528,0.01671186,1.041199359,1.633402,D,5,12:38:34
189,2,5,3.99,0.473,0.008204867,0.017348366,1.041428244,1.57999542,D,5,12:38:35
190,2,5,4.0125,0.4955,0.00859542,0.017954687,1.041428244,1.52643626,D,5,12:38:36
191,2,5,4.0348,0.5178,0.00898308,0.018535905,1.041428244,1.47348745,D,5,12:38:38
192,2,5,4.0572,0.5402,0.009370741,0.019096443,1.041580835,1.41992828,D,5,12:38:39
193,2,5,4.0792,0.5622,0.009752616,0.019628225,1.04150454,1.3666743,D,5,12:38:40
194,2,5,4.1012,0.5842,0.01013449,0.020139619,1.04150454,1.31326772,D,5,12:38:42
195,2,5,4.123,0.606,0.010513473,0.020626854,1.041580835,1.25986114,D,5,12:38:43
196,2,5,4.1448,0.6278,0.010892454,0.0210938,1.041428244,1.2059968,D,5,12:38:44
197,2,5,4.1665,0.6495,0.011268543,0.021536974,1.041428244,1.15228504,D,5,12:38:46
198,2,5,4.188,0.671,0.011641739,0.021956692,1.041351949,1.09857328,D,5,12:38:47
199,2,5,4.2095,0.6925,0.012014933,0.022356345,1.041428244,1.04470893,D,5,12:38:48
200,2,5,4.2305,0.7135,0.012379451,0.022727165,1.041275654,0.99160754,D,5,12:38:49
201,2,5,4.2515,0.7345,0.012743967,0.023078519,1.041428244,0.93820096,D,5,12:38:51
202,2,5,4.2723,0.7553,0.013105592,0.023407742,1.041428244,0.8844892,D,5,12:38:52
203,2,5,4.293,0.776,0.013464321,0.023715134,1.041428244,0.83123522,D,5,12:38:53
204,2,5,4.3133,0.7963,0.013817265,0.023998717,1.041580835,0.77767605,D,5,12:38:54
205,2,5,4.3337,0.8167,0.01417021,0.024263479,1.041428244,0.72426947,D,5,12:38:56
206,2,5,4.3538,0.8368,0.014520262,0.02450731,1.041580835,0.67040513,D,5,12:38:57
207,2,5,4.374,0.857,0.014870313,0.024732265,1.041580835,0.61638819,D,5,12:38:58
208,2,5,4.394,0.877,0.015217472,0.024936621,1.04150454,0.56252384,D,5,12:38:59
209,2,5,4.4138,0.8968,0.015561738,0.025120673,1.041275654,0.50881209,D,5,12:39:00
210,2,5,4.4333,0.9163,0.015900216,0.025283426,1.041351949,0.45494774,D,5,12:39:02
211,2,5,4.453,0.936,0.01624159,0.025429172,1.04150454,0.40077821,D,5,12:39:03
212,2,5,4.4725,0.9555,0.016580069,0.025555373,1.04150454,0.34676127,D,5,12:39:04
213,2,5,4.4918,0.9748,0.016915657,0.025662332,1.041428244,0.29274434,D,5,12:39:05
214,2,5,4.511,0.994,0.01724835,0.025750436,1.041428244,0.2387274,D,5,12:39:06
215,2,5,4.5302,1.0132,0.017581045,0.025820619,1.04150454,0.18486305,D,5,12:39:07
216,2,5,4.5493,1.0323,0.01791374,0.025872847,1.041351949,0.13115129,D,5,12:39:08
217,2,5,4.5685,1.0515,0.018246433,0.025907126,1.04150454,0.07698177,D,5,12:39:10
218,2,5,4.5877,1.0707,0.018579127,0.025923418,1.041428244,0.02296483,D,5,12:39:11
219,2,5,4.5923,1.0753,0.018660131,0.025924671,1.041351949,0.00984207,D,133,12:39:11
220,3,4,4.5932,0.0008,9.0164E-06,3.2738E-06,1.042648966,0.3635462,C,0,12:39:12
221,3,4,4.6078,0.0155,0.000263613,0.000103313,1.041351949,0.41771572,C,5,12:39:12
222,3,4,4.624,0.0317,0.000544235,0.000228585,1.041428244,0.4726482,C,5,12:39:13
223,3,4,4.6407,0.0483,0.000833535,0.000373544,1.041351949,0.52712291,C,5,12:39:14
224,3,4,4.6575,0.0652,0.001125727,0.000535871,1.04150454,0.58175021,C,5,12:39:15
225,3,4,4.6745,0.0822,0.001420811,0.000715907,1.041428244,0.63622492,C,5,12:39:16
226,3,4,4.6918,0.0995,0.001721682,0.000915797,1.04165713,0.69024186,C,5,12:39:18
227,3,4,4.7093,0.117,0.002025446,0.001134,1.04150454,0.74395361,C,5,12:39:19
228,3,4,4.727,0.1347,0.002332103,0.001370785,1.041428244,0.79797055,C,5,12:39:20
229,3,4,4.745,0.1527,0.002644544,0.001628867,1.041428244,0.8518349,C,5,12:39:21
230,3,4,4.7632,0.1708,0.00295988,0.001906337,1.04150454,0.90585183,C,5,12:39:22
231,3,4,4.7818,0.1895,0.003283893,0.002208928,1.041428244,0.95986877,C,5,12:39:23
232,3,4,4.8007,0.2083,0.003610801,0.002531924,1.041580835,1.01419089,C,5,12:39:24
233,3,4,4.8198,0.2275,0.003943494,0.002878602,1.041428244,1.06820783,C,5,12:39:25
234,3,4,4.8392,0.2468,0.00427908,0.00324642,1.041580835,1.12207218,C,5,12:39:26
235,3,4,4.8588,0.2665,0.004620453,0.003638999,1.041351949,1.17608911,C,5,12:39:28
236,3,4,4.8787,0.2863,0.00496472,0.004053495,1.04150454,1.22995346,C,5,12:39:29
237,3,4,4.8987,0.3063,0.005311878,0.00449011,1.04165713,1.28351263,C,5,12:39:30
238,3,4,4.919,0.3267,0.005664822,0.004952957,1.04150454,1.33737697,C,5,12:39:31
239,3,4,4.9395,0.3472,0.006020659,0.005438638,1.04150454,1.39078355,C,5,12:39:32
240,3,4,4.9603,0.368,0.006382282,0.005951634,1.041428244,1.44449531,C,5,12:39:34
241,3,4,4.9813,0.389,0.006746799,0.006488304,1.041428244,1.49835966,C,5,12:39:35
242,3,4,5.0027,0.4103,0.007117102,0.00705332,1.04165713,1.55191882,C,5,12:39:36
243,3,4,5.0242,0.4318,0.007490298,0.007642832,1.041428244,1.60517281,C,5,12:39:37
244,3,4,5.0457,0.4533,0.007863493,0.00825222,1.04150454,1.65857939,C,5,12:39:39
245,3,4,5.0675,0.4752,0.008242476,0.008891174,1.04150454,1.71198596,C,5,12:39:40
246,3,4,5.0898,0.4975,0.008630134,0.009565486,1.041351949,1.76539254,C,5,12:39:41
247,3,4,5.1123,0.52,0.009020689,0.0102658,1.04165713,1.8191043,C,5,12:39:43
248,3,4,5.1348,0.5425,0.009411244,0.010986964,1.041351949,1.87190051,C,5,12:39:44
249,3,4,5.1575,0.5652,0.00980469,0.011734323,1.04150454,1.9251545,C,5,12:39:45
250,3,4,5.1807,0.5883,0.010206816,0.012519558,1.04165713,1.97871366,C,5,12:39:47
251,3,4,5.2038,0.6115,0.01060894,0.013326236,1.04165713,2.03196765,C,5,12:39:48
252,3,4,5.2273,0.635,0.01101685,0.014166263,1.04150454,2.08506905,C,5,12:39:50
253,3,4,5.251,0.6587,0.011427653,0.01503409,1.04150454,2.13801785,C,5,12:39:51
254,3,4,5.2748,0.6825,0.011841351,0.015929936,1.041428244,2.19096666,C,5,12:39:53
255,3,4,5.299,0.7067,0.012260834,0.0168605,1.04150454,2.24406806,C,5,12:39:54
256,3,4,5.3233,0.731,0.012683209,0.017819833,1.04150454,2.29701686,C,5,12:39:55
257,3,4,5.348,0.7557,0.013111371,0.01881491,1.04150454,2.34966049,C,5,12:39:57
258,3,4,5.3728,0.7805,0.013542427,0.019839498,1.04150454,2.4024567,C,5,12:39:58
259,3,4,5.3982,0.8058,0.013982162,0.02090798,1.041580835,2.45571069,C,5,12:40:00
260,3,4,5.4237,0.8313,0.014424791,0.022006989,1.04150454,2.50865949,C,5,12:40:01
261,3,4,5.4493,0.857,0.014870311,0.023136703,1.041351949,2.56115053,C,5,12:40:03
262,3,4,5.4755,0.8832,0.01532451,0.024312346,1.04150454,2.61440452,C,5,12:40:05
263,3,4,5.502,0.9097,0.015784496,0.025527374,1.041428244,2.66750591,C,5,12:40:06
264,3,4,5.5288,0.9365,0.016250269,0.026782405,1.041351949,2.72045472,C,5,12:40:08
265,3,4,5.556,0.9637,0.016721826,0.028078045,1.041428244,2.77370871,C,5,12:40:09
266,3,4,5.5835,0.9912,0.017199169,0.029414911,1.04150454,2.82665751,C,5,12:40:11
267,3,4,5.6113,1.019,0.017682296,0.030793553,1.041580835,2.87945373,C,5,12:40:13
268,3,4,5.6393,1.047,0.01816832,0.032206114,1.041428244,2.93194476,C,5,12:40:14
269,3,4,5.6677,1.0753,0.018660128,0.033661351,1.041351949,2.98458839,C,5,12:40:16
270,3,4,5.6762,1.0838,0.018807671,0.034102943,1.041428244,3.00015259,C,133,12:40:17
271,3,5,5.677,0.0008,9.0166E-06,2.38385E-05,1.043106737,2.64339666,D,0,12:40:17
272,3,5,5.6978,0.0217,0.000370654,0.00096902,1.04150454,2.59014267,D,5,12:40:18
273,3,5,5.7222,0.046,0.000793032,0.002051453,1.04150454,2.53688869,D,5,12:40:20
274,3,5,5.7465,0.0703,0.001215409,0.003111391,1.04150454,2.48378729,D,5,12:40:21
275,3,5,5.771,0.0948,0.001640677,0.004156168,1.04165713,2.43099107,D,5,12:40:23
276,3,5,5.7955,0.1193,0.002065947,0.0051784,1.04150454,2.37804227,D,5,12:40:24
277,3,5,5.82,0.1438,0.002491217,0.006178057,1.04165713,2.32463569,D,5,12:40:26
278,3,5,5.8443,0.1682,0.002913593,0.007148477,1.041351949,2.27183948,D,5,12:40:27
279,3,5,5.8685,0.1923,0.003333076,0.008090023,1.04165713,2.21873808,D,5,12:40:29
280,3,5,5.8927,0.2165,0.003752559,0.009009319,1.04150454,2.16563668,D,5,12:40:30
281,3,5,5.9168,0.2407,0.004172042,0.009906263,1.041580835,2.1123827,D,5,12:40:32
282,3,5,5.9407,0.2645,0.004585739,0.01076884,1.041580835,2.0592813,D,5,12:40:33
283,3,5,5.9645,0.2883,0.004999437,0.011609419,1.041428244,2.00556954,D,5,12:40:34
